CHANNEL,SOLD_TO
RETAILCAPS,100065173
GKA,156058268
RETAILCAPS,100041698
RETAILCAPS,156100269
CS OTHERS,156064043
CS OTHERS,100060127
LKA,100027795
RETAILCAPS,156101079
RETAILCAPS,100127279
RETAILCAPS,156064464
GKA,156058105
WHOLESALES,156052648
RETAILCAPS,100058555
RETAILCAPS,100051581
RETAILCAPS,100041090
RETAILCAPS,PL5905V001
CS OTHERS,100084024
RETAILCAPS,156100608
RETAILCAPS,100029012
LKA,156055239
GKA,156057984
RETAILCAPS,100060291
WHOLESALES,156061897
LKA,156058461
WHOLESALES,100025460
CS OTHERS,156062172
RETAILCAPS,156101272
RETAILCAPS,100059976
RETAILCAPS,100032217
RETAILCAPS,PL5896V012
LKA,100104327
LKA,156064826
RETAILCAPS,100061776
WHOLESALES,156061160
RETAILCAPS,100042265
RETAILCAPS,100036619
LKA,156054680
RETAILCAPS,100041075
RETAILCAPS,100040437
WHOLESALES,100033568
RETAILCAPS,100064912
RETAILCAPS,100056878
CS OTHERS,156063466
GKA,156058232
RETAILCAPS,156065971
CS OTHERS,156063219
LKA,156058578
GKA,100030993
RETAILCAPS,100032102
RETAILCAPS,100040949
RETAILCAPS,100062512
GKA,156065582
RETAILCAPS,100066048
RETAILCAPS,100041591
RETAILCAPS,100051468
RETAILCAPS,100040208
RETAILCAPS,100040776
RETAILCAPS,100032805
RETAILCAPS,100039890
RETAILCAPS,100045865
WHOLESALES,156058827
RETAILCAPS,100058165
LKA,156056207
CS OTHERS,156057150
GKA,156058026
RETAILCAPS,PL5916S010
RETAILCAPS,100065748
GKA,156057963
RETAILCAPS,100046518
RETAILCAPS,100052419
RETAILCAPS,100061530
GKA,156055486
CS OTHERS,100090272
RETAILCAPS,100046688
RETAILCAPS,156100518
RETAILCAPS,100039907
RETAILCAPS,100049458
RETAILCAPS,156066456
WHOLESALES,156062866
GKA,156055425
RETAILCAPS,100041038
CS OTHERS,100127926
LKA,156058554
RETAILCAPS,100050544
WHOLESALES,156052235
RETAILCAPS,156101316
RETAILCAPS,100063689
RETAILCAPS,100043721
CS OTHERS,156060586
RETAILCAPS,100052864
CS OTHERS,100099372
RETAILCAPS,100039071
RETAILCAPS,100039703
RETAILCAPS,100053134
RETAILCAPS,100062332
RETAILCAPS,PL5890V038
RETAILCAPS,156057149
RETAILCAPS,100038433
GKA,156058227
WHOLESALES,100058562
RETAILCAPS,156100705
WHOLESALES,156060013
LKA,156062853
CS OXXO,100023409
RETAILCAPS,100047235
RETAILCAPS,100036365
RETAILCAPS,100040156
RETAILCAPS,PL5883V030
CS OTHERS,156063212
LKA,100103227
RETAILCAPS,156101227
RETAILCAPS,100048372
RETAILCAPS,100044254
WHOLESALES,156065554
WHOLESALES,156052843
WHOLESALES,156053132
LKA,156057068
GKA,100028501
RETAILCAPS,PL5887V049
RETAILCAPS,156066046
RETAILCAPS,100055972
RETAILCAPS,100053934
WHOLESALES,156054907
CS OTHERS,156059731
RETAILCAPS,100046824
RETAILCAPS,156101290
RETAILCAPS,100049633
CS OTHERS,156064359
RETAILCAPS,100058390
WHOLESALES,156063707
CS OTHERS,156061983
GKA,100031107
RETAILCAPS,100043527
CS OTHERS,156063846
RETAILCAPS,100060882
RETAILCAPS,100062139
CS OTHERS,100027186
RETAILCAPS,100055103
RETAILCAPS,100044002
RETAILCAPS,156059308
RETAILCAPS,100038489
RETAILCAPS,100048346
CLUBES,156054405
RETAILCAPS,100044723
RETAILCAPS,100032852
RETAILCAPS,100086223
LKA,100045059
RETAILCAPS,100028588
RETAILCAPS,100047954
NEWCHANNEL,156058858
RETAILCAPS,100108265
RETAILCAPS,100046816
RETAILCAPS,100063165
RETAILCAPS,156100400
CS OTHERS,100118380
RETAILCAPS,100032420
RETAILCAPS,100063035
RETAILCAPS,100063139
RETAILCAPS,156100095
LKA,156056205
GKA,156055605
RETAILCAPS,100039558
RETAILCAPS,156066587
RETAILCAPS,100043703
RETAILCAPS,100048167
RETAILCAPS,100062406
CS OTHERS,100095357
RETAILCAPS,156066117
RETAILCAPS,100027842
RETAILCAPS,100049665
RETAILCAPS,100048419
RETAILCAPS,100040973
CS OTHERS,156060096
RETAILCAPS,100044927
RETAILCAPS,100051105
RETAILCAPS,100038541
RETAILCAPS,100054889
RETAILCAPS,100060110
CS OTHERS,156063123
RETAILCAPS,100049170
GKA,156054223
RETAILCAPS,100041260
RETAILCAPS,100035829
GKA,156058303
RETAILCAPS,100045189
RETAILCAPS,100069039
RETAILCAPS,100064572
RETAILCAPS,100051790
RETAILCAPS,100054591
CS OXXO,156060877
RETAILCAPS,100037111
RETAILCAPS,PL5896V901
RETAILCAPS,100061447
RETAILCAPS,100052830
LKA,156056769
WHOLESALES,100067460
RETAILCAPS,PL5868V001
RETAILCAPS,100045367
RETAILCAPS,100065342
RETAILCAPS,100053503
RETAILCAPS,100061975
RETAILCAPS,100047504
RETAILCAPS,100040883
CS OTHERS,156062256
LKA,100105387
cs OTHERS,100025845
RETAILCAPS,PL5889V030
WHOLESALES,156052555
RETAILCAPS,100040900
CS OTHERS,100085653
RETAILCAPS,PL5902S008
RETAILCAPS,100051220
RETAILCAPS,100062006
P. SIGMA,156053535
RETAILCAPS,100062570
RETAILCAPS,PL5877S019
LKA,100030525
RETAILCAPS,100046689
RETAILCAPS,100049918
RETAILCAPS,100045334
RETAILCAPS,PL5886V044
RETAILCAPS,100127664
GKA,156054876
RETAILCAPS,100027851
CS OTHERS,156063248
RETAILCAPS,100062642
WHOLESALES,156053209
RETAILCAPS,100025900
RETAILCAPS,100042726
RETAILCAPS,100059325
RETAILCAPS,100059962
RETAILCAPS,100047129
RETAILCAPS,100061826
CS OXXO,156060198
RETAILCAPS,156101155
RETAILCAPS,100055751
CS OTHERS,156063161
CS OTHERS,156062014
WHOLESALES,156060636
WHOLESALES,100081773
RETAILCAPS,PL5917S004
RETAILCAPS,100025700
LKA,156064878
LKA,100033187
RETAILCAPS,100056494
RETAILCAPS,100037830
RETAILCAPS,100048877
RETAILCAPS,100047442
RETAILCAPS,100044010
RETAILCAPS,100052484
RETAILCAPS,100051481
RETAILCAPS,100040326
RETAILCAPS,100060486
RETAILCAPS,100054555
WHOLESALES,156054452
RETAILCAPS,100063268
RETAILCAPS,100062178
RETAILCAPS,100037373
RETAILCAPS,100036552
RETAILCAPS,100068034
RETAILCAPS,100114824
RETAILCAPS,100057937
RETAILCAPS,100062155
GKA,156055360
RETAILCAPS,100065184
RETAILCAPS,156100206
GKA,156063116
LKA,156056975
RETAILCAPS,100066049
WHOLESALES,156062357
RETAILCAPS,100053400
RETAILCAPS,PL5909S020
RETAILCAPS,100060630
RETAILCAPS,100053459
NEWCHANNEL,100024797
RETAILCAPS,156100517
RETAILCAPS,100127956
RETAILCAPS,PL5891S013
RETAILCAPS,100036895
RETAILCAPS,100038815
WHOLESALES,100094927
CS OTHERS,156062101
RETAILCAPS,100057338
RETAILCAPS,100044568
RETAILCAPS,100058742
NEWCHANNEL,156056666
LKA,100068901
RETAILCAPS,100040762
CS OTHERS,156059272
RETAILCAPS,PL5908V004
CS OTHERS,100096019
RETAILCAPS,100056351
RETAILCAPS,100048824
GKA,100102316
RETAILCAPS,100040527
RETAILCAPS,100043662
RETAILCAPS,100096670
RETAILCAPS,156101235
CS OTHERS,100100769
RETAILCAPS,100061638
RETAILCAPS,100050290
RETAILCAPS,100053091
RETAILCAPS,100042220
NEWCHANNEL,156053937
CS OTHERS,156060151
RETAILCAPS,100049354
RETAILCAPS,100059120
NEWCHANNEL,156053787
RETAILCAPS,100045366
RETAILCAPS,156059409
WHOLESALES,156061970
CS OTHERS,156062226
LKA,100125429
CS OTHERS,156065127
RETAILCAPS,100062836
CS OTHERS,100026682
RETAILCAPS,PL5905V008
CS OTHERS,100096339
RETAILCAPS,100025934
LKA,156057072
RETAILCAPS,100038864
CS OTHERS,156065485
CS OTHERS,100083801
RETAILCAPS,100047395
RETAILCAPS,100059615
WHOLESALES,156059015
GKA,100116699
RETAILCAPS,156066085
RETAILCAPS,100056640
CS OTHERS,100031888
LKA,156059542
LKA,100117101
CS OTHERS,100083872
LKA,156058601
CS OTHERS,156059279
RETAILCAPS,100060085
RETAILCAPS,100048662
CLUBES,156053405
RETAILCAPS,100086207
GKA,100050213
RETAILCAPS,100047725
CS OTHERS,100065271
RETAILCAPS,100043335
RETAILCAPS,156101117
RETAILCAPS,100048925
CS OTHERS,100035871
RETAILCAPS,100051336
WHOLESALES,156057082
P. SIGMA,156055721
CS OTHERS,100027942
RETAILCAPS,100043808
GKA,156058317
GKA,100030652
RETAILCAPS,100039676
RETAILCAPS,100053566
GKA,156053258
RETAILCAPS,100050070
RETAILCAPS,100047983
CS OTHERS,156060475
GKA,156055665
RETAILCAPS,156064373
LKA,156065542
CS OTHERS,156061998
RETAILCAPS,100037333
RETAILCAPS,100059782
RETAILCAPS,100060848
LKA,100067132
GKA,100059023
RETAILCAPS,156100933
RETAILCAPS,100127786
LKA,156053249
RETAILCAPS,100056243
RETAILCAPS,100065594
RETAILCAPS,100064019
RETAILCAPS,100050831
WHOLESALES,156061829
RETAILCAPS,100023790
WHOLESALES,156052518
CLUBES,156054246
RETAILCAPS,PL5891V015
RETAILCAPS,100045599
RETAILCAPS,100062020
RETAILCAPS,100050272
RETAILCAPS,100110987
RETAILCAPS,100060744
WHOLESALES,156061013
RETAILCAPS,156100649
RETAILCAPS,100061196
RETAILCAPS,100042466
CS OTHERS,156064063
CS OTHERS,100026740
RETAILCAPS,PL5895V014
CS OTHERS,100090029
CS OTHERS,100085780
RETAILCAPS,100052886
RETAILCAPS,100048175
RETAILCAPS,100051603
RETAILCAPS,100042940
RETAILCAPS,100058437
GKA,100041046
GKA,100067285
WHOLESALES,156066440
RETAILCAPS,100047574
RETAILCAPS,PL5871S901
RETAILCAPS,100061246
GKA,100111784
WHOLESALES,156060828
RETAILCAPS,100048705
WHOLESALES,156060695
CS OTHERS,100085640
RETAILCAPS,100052955
RETAILCAPS,156100737
RETAILCAPS,100127156
LKA,100072917
RETAILCAPS,100052334
CS OXXO,156061414
RETAILCAPS,100059344
RETAILCAPS,100059698
CS OTHERS,100112345
WHOLESALES,156052517
LKA,156054601
RETAILCAPS,100096635
RETAILCAPS,100099206
LKA,100023274
LKA,156056459
RETAILCAPS,100037330
RETAILCAPS,100106811
RETAILCAPS,100058549
RETAILCAPS,100056475
RETAILCAPS,PL5886V017
LKA,156054651
CS OXXO,156059237
RETAILCAPS,100063126
RETAILCAPS,100050645
RETAILCAPS,100043409
RETAILCAPS,100039808
RETAILCAPS,100054731
RETAILCAPS,100048275
RETAILCAPS,100048434
RETAILCAPS,100038255
WHOLESALES,156059750
RETAILCAPS,100060067
WHOLESALES,100035696
GKA,100028743
RETAILCAPS,156059511
RETAILCAPS,100064401
CS OTHERS,100035368
WHOLESALES,156052880
RETAILCAPS,100040516
CS OTHERS,156060050
RETAILCAPS,100037604
GKA,100031261
RETAILCAPS,100047941
RETAILCAPS,100053004
GKA,100026276
LKA,100045069
CS OTHERS,156061743
RETAILCAPS,100052905
CS OTHERS,100099573
RETAILCAPS,100056044
CLUBES,156058342
WHOLESALES,156061221
RETAILCAPS,100054050
CS OXXO,156061432
CS OTHERS,156063759
RETAILCAPS,100059659
LKA,156064601
CS OTHERS,100088748
RETAILCAPS,100039463
CS OTHERS,156064233
RETAILCAPS,156101280
RETAILCAPS,156100399
RETAILCAPS,100063115
CS OTHERS,100085443
WHOLESALES,156060651
WHOLESALES,156061125
RETAILCAPS,100056690
RETAILCAPS,100055543
RETAILCAPS,100050092
CS OTHERS,100084133
RETAILCAPS,100055500
RETAILCAPS,100061552
RETAILCAPS,100058398
RETAILCAPS,100046654
CS OTHERS,100113974
RETAILCAPS,100061339
CS OTHERS,156064057
RETAILCAPS,100056668
RETAILCAPS,100045444
CS OXXO,156061338
RETAILCAPS,100049777
RETAILCAPS,100044640
CS OTHERS,156062271
RETAILCAPS,100038833
LKA,156065930
RETAILCAPS,100060515
RETAILCAPS,100061899
WHOLESALES,156060646
RETAILCAPS,100057963
WHOLESALES,100058677
WHOLESALES,156052021
RETAILCAPS,100060844
RETAILCAPS,100042142
RETAILCAPS,100032504
RETAILCAPS,100047242
RETAILCAPS,100040158
RETAILCAPS,156100297
RETAILCAPS,100063570
LKA,100027386
RETAILCAPS,100037176
RETAILCAPS,100045476
RETAILCAPS,100055516
WHOLESALES,100126130
CS OTHERS,100095840
RETAILCAPS,156059444
RETAILCAPS,PL5904V901
RETAILCAPS,156100845
CS OTHERS,156063633
RETAILCAPS,PL5888V005
RETAILCAPS,100061977
LKA,100099752
LKA,100045154
RETAILCAPS,100127171
CS OTHERS,156058787
RETAILCAPS,100084480
GKA,156066394
RETAILCAPS,PL5910S003
RETAILCAPS,100043816
RETAILCAPS,100055917
GKA,100030670
RETAILCAPS,100042289
RETAILCAPS,156064781
WHOLESALES,156061777
RETAILCAPS,100058008
RETAILCAPS,PL5884S023
LKA,156056685
WHOLESALES,156065147
WHOLESALES,156060737
WHOLESALES,156053392
WHOLESALES,100029586
NEWCHANNEL,156056290
RETAILCAPS,100053036
WHOLESALES,100087967
CS OTHERS,100116613
WHOLESALES,156053180
RETAILCAPS,100053263
RETAILCAPS,156063693
RETAILCAPS,100055863
CS OTHERS,100039272
RETAILCAPS,100044635
RETAILCAPS,PL5887V025
RETAILCAPS,100036644
LKA,156057166
CS OTHERS,100047706
RETAILCAPS,PL5906V902
RETAILCAPS,156065520
CS OXXO,156059195
LKA,156064893
RETAILCAPS,100051974
CS OXXO,156060516
RETAILCAPS,100051270
RETAILCAPS,100064660
RETAILCAPS,100054932
GKA,156065619
CLUBES,156065257
RETAILCAPS,100073201
CS OTHERS,156063180
RETAILCAPS,100045108
GKA,156057681
RETAILCAPS,100051612
RETAILCAPS,100064697
CS OXXO,156060880
RETAILCAPS,100057939
WHOLESALES,100080310
RETAILCAPS,100044284
GKA,100126082
LKA,156053881
RETAILCAPS,100051770
LKA,156065055
CS OTHERS,156062233
LKA,100114021
RETAILCAPS,100060637
LKA,156053359
RETAILCAPS,100047204
RETAILCAPS,100045980
RETAILCAPS,PL5891V047
CS OTHERS,100073190
WHOLESALES,156055166
RETAILCAPS,100045489
LKA,156060284
RETAILCAPS,100038084
RETAILCAPS,100099129
RETAILCAPS,100051409
CS OTHERS,100028514
RETAILCAPS,156101346
LKA,156054338
GKA,156058170
RETAILCAPS,100048347
RETAILCAPS,156100378
GKA,156065927
RETAILCAPS,100047003
RETAILCAPS,100062944
RETAILCAPS,100045552
WHOLESALES,156053575
WHOLESALES,156052523
RETAILCAPS,100025715
LKA,100045042
GKA,156055676
GKA,156065459
RETAILCAPS,156100275
WHOLESALES,100101068
LKA,100026852
LKA,156056579
RETAILCAPS,100048356
RETAILCAPS,100043948
CS OTHERS,156062021
WHOLESALES,156063498
RETAILCAPS,100048491
WHOLESALES,100075330
CS OTHERS,100083821
RETAILCAPS,100047850
WHOLESALES,156064978
GKA,100116728
CS OTHERS,156064025
RETAILCAPS,100061640
RETAILCAPS,100048068
RETAILCAPS,100050643
RETAILCAPS,100060966
WHOLESALES,156052619
RETAILCAPS,156100221
WHOLESALES,156064083
RETAILCAPS,PL5894V025
CS OXXO,156061440
NEWCHANNEL,100030596
RETAILCAPS,PL5901S019
CS OTHERS,156058925
RETAILCAPS,100038500
RETAILCAPS,100044007
RETAILCAPS,100041889
GKA,156057373
GKA,100102442
RETAILCAPS,156101304
RETAILCAPS,100051546
WHOLESALES,100030380
RETAILCAPS,PL5899V901
WHOLESALES,156061577
CS OTHERS,100095242
RETAILCAPS,100049303
RETAILCAPS,PL5885V055
LKA,156055952
CLUBES,156053371
RETAILCAPS,100047511
RETAILCAPS,100046914
RETAILCAPS,100039989
GKA,100067304
RETAILCAPS,100040802
RETAILCAPS,100061595
RETAILCAPS,100038466
RETAILCAPS,100050269
WHOLESALES,100056761
CS OTHERS,100084187
RETAILCAPS,100051422
GKA,100028694
RETAILCAPS,100047803
RETAILCAPS,100055887
RETAILCAPS,100036546
WHOLESALES,156052932
RETAILCAPS,100030937
CS OXXO,156061360
WHOLESALES,156061545
RETAILCAPS,100037174
RETAILCAPS,100063153
GKA,156058052
RETAILCAPS,156100238
CLUBES,156064300
LKA,156056777
CS OTHERS,156059756
RETAILCAPS,100041526
RETAILCAPS,100060286
CS OTHERS,100025138
WHOLESALES,156053945
RETAILCAPS,100043760
GKA,100031203
GKA,156056017
RETAILCAPS,100037475
RETAILCAPS,100039428
RETAILCAPS,100065227
LKA,156052940
LKA,156058606
RETAILCAPS,156100210
RETAILCAPS,100055555
RETAILCAPS,100062992
RETAILCAPS,PL5883S903
RETAILCAPS,100044670
CS OTHERS,100100788
RETAILCAPS,100043371
RETAILCAPS,100041224
CS OTHERS,100100665
RETAILCAPS,100034856
RETAILCAPS,100067293
RETAILCAPS,100065452
CS OTHERS,156059260
CS OTHERS,156059764
LKA,156057563
RETAILCAPS,100041655
RETAILCAPS,100059437
RETAILCAPS,100040347
LKA,100091941
LKA,156053234
RETAILCAPS,100030714
RETAILCAPS,100047301
RETAILCAPS,100028314
LKA,100074533
RETAILCAPS,PL5912V001
RETAILCAPS,100065522
WHOLESALES,156060593
RETAILCAPS,100044991
GKA,156066629
RETAILCAPS,100060142
RETAILCAPS,100052643
RETAILCAPS,100061060
RETAILCAPS,100038287
RETAILCAPS,100115115
CS OTHERS,156060043
WHOLESALES,100033205
RETAILCAPS,100062941
RETAILCAPS,100039448
RETAILCAPS,100056666
RETAILCAPS,100052978
RETAILCAPS,156100340
RETAILCAPS,100039652
RETAILCAPS,PL5897V009
LKA,100072694
RETAILCAPS,100062299
RETAILCAPS,100062612
GKA,100086803
RETAILCAPS,100084648
LKA,100095102
RETAILCAPS,100036575
LKA,156055927
CS OTHERS,100086337
RETAILCAPS,PL5913V011
RETAILCAPS,PL5884V027
RETAILCAPS,100062856
RETAILCAPS,100050762
LKA,100068980
RETAILCAPS,100061528
RETAILCAPS,100058637
P. SIGMA,156053925
RETAILCAPS,100050684
RETAILCAPS,100051784
NEWCHANNEL,156054249
RETAILCAPS,100059833
RETAILCAPS,100032417
LKA,156058609
GKA,100031010
RETAILCAPS,100052420
CS OTHERS,100038436
RETAILCAPS,100091548
RETAILCAPS,100043268
WHOLESALES,156060942
LKA,100103346
RETAILCAPS,156100316
RETAILCAPS,100022979
RETAILCAPS,100040547
CS OTHERS,156062071
RETAILCAPS,100059439
LKA,156065552
RETAILCAPS,100035013
LKA,156065176
RETAILCAPS,100027180
RETAILCAPS,100039255
RETAILCAPS,100044606
RETAILCAPS,100064316
RETAILCAPS,100040712
WHOLESALES,156052878
RETAILCAPS,100066433
CS OTHERS,100085545
RETAILCAPS,100038413
RETAILCAPS,100038627
RETAILCAPS,156061679
GKA,100102413
RETAILCAPS,100041220
RETAILCAPS,100049786
RETAILCAPS,100044547
RETAILCAPS,100060146
RETAILCAPS,156059351
RETAILCAPS,100057865
LKA,156056536
GKA,156053315
RETAILCAPS,100054389
RETAILCAPS,156059471
RETAILCAPS,100058338
CS OTHERS,100034438
RETAILCAPS,100045313
RETAILCAPS,100059367
RETAILCAPS,100059312
CS OTHERS,100091148
RETAILCAPS,156059504
LKA,156052752
RETAILCAPS,100039300
RETAILCAPS,100047016
RETAILCAPS,100064933
GKA,100113725
CS OTHERS,100100662
RETAILCAPS,100040707
RETAILCAPS,PL5894V005
RETAILCAPS,100041647
RETAILCAPS,100047220
RETAILCAPS,100042327
RETAILCAPS,PL5900S008
LKA,156064820
RETAILCAPS,100032224
RETAILCAPS,100041129
RETAILCAPS,100049993
RETAILCAPS,100039144
CS OXXO,156061455
RETAILCAPS,100050217
RETAILCAPS,100042356
RETAILCAPS,100042500
RETAILCAPS,PL5905S006
RETAILCAPS,100061759
RETAILCAPS,100059825
RETAILCAPS,100036640
GKA,100112356
RETAILCAPS,100029774
RETAILCAPS,100035085
RETAILCAPS,100060287
RETAILCAPS,100055556
RETAILCAPS,PL5913S002
RETAILCAPS,100027183
CS OTHERS,100106028
CS OTHERS,156058920
RETAILCAPS,100047637
RETAILCAPS,100048509
LKA,100083361
RETAILCAPS,100056080
CS OTHERS,100084040
RETAILCAPS,PL5879S004
RETAILCAPS,100053578
LKA,100091021
GKA,156055399
WHOLESALES,156053477
RETAILCAPS,100113453
GKA,156054834
RETAILCAPS,100027763
LKA,100102012
WHOLESALES,156060176
RETAILCAPS,100044083
RETAILCAPS,100062603
RETAILCAPS,PL5891S008
LKA,100062339
WHOLESALES,156054023
GKA,100030700
RETAILCAPS,PL5919V018
RETAILCAPS,100061778
RETAILCAPS,100057567
RETAILCAPS,100042383
WHOLESALES,100105901
RETAILCAPS,156057194
RETAILCAPS,100033244
RETAILCAPS,156064737
RETAILCAPS,PL5970V002
LKA,156058503
RETAILCAPS,100059662
WHOLESALES,156053066
RETAILCAPS,100040144
RETAILCAPS,100040466
RETAILCAPS,PL5889S021
RETAILCAPS,100047784
WHOLESALES,156066488
WHOLESALES,156065408
RETAILCAPS,100046034
RETAILCAPS,100053658
RETAILCAPS,100049279
LKA,100034146
RETAILCAPS,156100811
CS OTHERS,100085679
LKA,156054745
RETAILCAPS,100049394
RETAILCAPS,PL5919V026
RETAILCAPS,100027881
WHOLESALES,156060980
RETAILCAPS,100057875
RETAILCAPS,100050941
NEWCHANNEL,156053525
WHOLESALES,156053141
NEWCHANNEL,156060725
RETAILCAPS,PL5895V003
RETAILCAPS,100066233
CS OTHERS,100094817
GKA,156056340
RETAILCAPS,100059424
RETAILCAPS,PL5884V006
WHOLESALES,156063360
RETAILCAPS,100036059
WHOLESALES,156055019
CS OTHERS,100083795
RETAILCAPS,100052018
WHOLESALES,156061052
LKA,156054287
CS OTHERS,100047281
RETAILCAPS,100044762
GKA,156056107
RETAILCAPS,156066570
WHOLESALES,156052954
NEWCHANNEL,156061920
RETAILCAPS,100047414
GKA,156057816
RETAILCAPS,100062279
RETAILCAPS,100038508
RETAILCAPS,100060485
GKA,156057878
RETAILCAPS,100063930
CS OTHERS,100033715
RETAILCAPS,156065143
RETAILCAPS,100041340
RETAILCAPS,100042045
RETAILCAPS,100032438
RETAILCAPS,100042495
CS OTHERS,100029974
GKA,156055008
CS OTHERS,100073969
RETAILCAPS,100042109
RETAILCAPS,100037407
RETAILCAPS,100046382
RETAILCAPS,100045608
RETAILCAPS,156100386
RETAILCAPS,100046048
RETAILCAPS,156065344
RETAILCAPS,100026666
WHOLESALES,156060716
GKA,156065937
RETAILCAPS,100060935
RETAILCAPS,100036360
RETAILCAPS,PL5970S002
RETAILCAPS,100065323
WHOLESALES,156060842
RETAILCAPS,100045304
RETAILCAPS,100057083
RETAILCAPS,100056555
GKA,156058301
CS OTHERS,100085481
WHOLESALES,156054276
LKA,100099320
RETAILCAPS,100038173
RETAILCAPS,156064738
RETAILCAPS,100049724
RETAILCAPS,100032908
GKA,100027339
LKA,156065683
WHOLESALES,156052287
RETAILCAPS,100061535
GKA,156055613
RETAILCAPS,100031855
GKA,100069454
RETAILCAPS,100039800
WHOLESALES,156060979
GKA,156055619
RETAILCAPS,100040405
RETAILCAPS,100045525
CS OXXO,156060902
RETAILCAPS,156101281
WHOLESALES,156054344
WHOLESALES,156054272
LKA,100102936
RETAILCAPS,100039179
RETAILCAPS,100058993
RETAILCAPS,100060436
CS OTHERS,100095739
RETAILCAPS,100064002
GKA,156065027
WHOLESALES,156061786
RETAILCAPS,100035802
RETAILCAPS,PL5887S015
GKA,100031136
RETAILCAPS,100064602
RETAILCAPS,156065985
CS OTHERS,100076215
LKA,156064333
RETAILCAPS,100032434
RETAILCAPS,100051954
RETAILCAPS,100061100
LKA,156057561
LKA,156065755
RETAILCAPS,100050035
RETAILCAPS,PL5889S049
RETAILCAPS,100058535
GKA,100058213
RETAILCAPS,100059934
LKA,100072929
WHOLESALES,156060965
RETAILCAPS,100061414
CS OTHERS,156065750
CS OXXO,156061400
CS OTHERS,100123604
RETAILCAPS,100045050
WHOLESALES,156061596
RETAILCAPS,100064077
RETAILCAPS,100044975
RETAILCAPS,100042380
RETAILCAPS,156063028
CS OTHERS,100125895
RETAILCAPS,100038174
LKA,156054244
RETAILCAPS,PL5887S007
RETAILCAPS,100052317
RETAILCAPS,156100177
WHOLESALES,156060663
RETAILCAPS,100127137
GKA,156058063
LKA,156058463
CS OTHERS,156062659
WHOLESALES,156065560
CS OTHERS,156065109
RETAILCAPS,100053212
RETAILCAPS,100064566
WHOLESALES,100023335
CS OTHERS,156056959
CS OTHERS,100085473
CS OTHERS,156056313
RETAILCAPS,100042322
RETAILCAPS,100037384
WHOLESALES,156062902
RETAILCAPS,100053173
RETAILCAPS,100049765
RETAILCAPS,PL5909S018
GKA,156066643
RETAILCAPS,100041664
RETAILCAPS,100072543
RETAILCAPS,100058999
WHOLESALES,156056651
RETAILCAPS,100042349
RETAILCAPS,PL5908S004
RETAILCAPS,100047014
WHOLESALES,100030341
RETAILCAPS,100044177
RETAILCAPS,100039626
CS OTHERS,100085543
RETAILCAPS,100044586
GKA,100106670
RETAILCAPS,PL5909V022
RETAILCAPS,100066300
RETAILCAPS,100037188
RETAILCAPS,100046716
RETAILCAPS,100057190
RETAILCAPS,156101341
RETAILCAPS,100036780
RETAILCAPS,100045966
RETAILCAPS,100049917
RETAILCAPS,100052888
GKA,156064594
WHOLESALES,100058666
RETAILCAPS,100061255
RETAILCAPS,100046076
CS OTHERS,156060538
RETAILCAPS,100061844
RETAILCAPS,PL5891S902
WHOLESALES,156052735
P. SIGMA,156053082
LKA,156053203
RETAILCAPS,100044595
LKA,100062340
RETAILCAPS,100061054
WHOLESALES,156055279
RETAILCAPS,100040316
LKA,156052717
RETAILCAPS,100063385
RETAILCAPS,100061898
RETAILCAPS,100062746
RETAILCAPS,156063106
RETAILCAPS,100065245
LKA,156058455
WHOLESALES,156052042
RETAILCAPS,PL5886S021
WHOLESALES,156061037
GKA,100026505
RETAILCAPS,100043084
CS OXXO,156061458
RETAILCAPS,100127080
RETAILCAPS,100050612
RETAILCAPS,100044634
CS OTHERS,100084030
LKA,100072694
RETAILCAPS,100053490
RETAILCAPS,100043020
GKA,156057288
RETAILCAPS,100046682
WHOLESALES,156055096
RETAILCAPS,100051840
RETAILCAPS,100065037
RETAILCAPS,PL5899S001
RETAILCAPS,100050954
RETAILCAPS,100050068
CS OTHERS,100091522
RETAILCAPS,100065634
CS OTHERS,100088736
RETAILCAPS,156101112
WHOLESALES,156057056
RETAILCAPS,100055799
RETAILCAPS,100047322
RETAILCAPS,PL5885S008
GKA,156054206
RETAILCAPS,100044265
RETAILCAPS,100038399
RETAILCAPS,100068605
RETAILCAPS,100064369
RETAILCAPS,100052965
GKA,100025124
RETAILCAPS,156055443
RETAILCAPS,100038250
WHOLESALES,156054160
RETAILCAPS,100037834
CS OTHERS,156056840
RETAILCAPS,100049217
RETAILCAPS,156100313
RETAILCAPS,100127024
RETAILCAPS,100046997
RETAILCAPS,100032177
RETAILCAPS,100031295
RETAILCAPS,100053045
RETAILCAPS,100038786
